image_names,cell_type,xmin,xmax,ymin,ymax
BLACK_DATA (697).jpg,Rotten,224,259,444,476
RED_DATA (672).jpg,Ripe,862,1021,366,526
BLACK_DATA (826).jpg,Rotten,809,989,417,617
RED_DATA (597).jpg,Ripe,974,1299,202,625
BLACK_DATA (99).jpg,Rotten,593,679,592,674
GREEN_DATA (701).jpg,Unripe,336,575,146,412
GREEN_DATA (706).jpg,Unripe,112,327,97,292
GREEN_DATA (462).jpg,Unripe,484,557,366,422
GREEN_DATA (874).jpg,Ripe,554,814,137,402
BLACK_DATA (712).jpg,Rotten,779,879,544,656
RED_DATA (733).jpg,Ripe,15,172,449,817
BLACK_DATA (784).jpg,Rotten,377,626,250,565
GREEN_DATA (852).jpg,Unripe,236,312,240,320
GREEN_DATA (871).jpg,Unripe,287,601,212,502
GREEN_DATA (848).jpg,Unripe,367,549,72,215
RED_DATA (165).jpg,Ripe,323,622,480,741
RED_DATA (760).jpg,Ripe,219,727,305,818
BLACK_DATA (45).jpg,Rotten,75,166,368,456
RED_DATA (221).jpg,Ripe,329,741,129,537
RED_DATA (447).jpg,Ripe,416,730,390,766
GREEN_DATA (487).jpg,Unripe,482,738,313,561
GREEN_DATA (448).jpg,Ripe,300,372,617,704
BLACK_DATA (138).jpg,Rotten,537,675,300,424
RED_DATA (681).jpg,Ripe,447,744,472,798
RED_DATA (339).jpg,Ripe,497,826,257,620
BLACK_DATA (525).jpg,Rotten,494,889,128,460
BLACK_DATA (753).jpg,Rotten,257,509,229,452
BLACK_DATA (622).jpg,Rotten,289,467,112,299
GREEN_DATA (358).jpg,Unripe,106,169,268,332
BLACK_DATA (29).jpg,Rotten,459,587,204,343
BLACK_DATA (295).jpg,Rotten,736,916,202,374
RED_DATA (277).jpg,Ripe,719,881,270,444
BLACK_DATA (481).jpg,Rotten,234,759,69,619
RED_DATA (477).jpg,Ripe,1014,1274,342,679
RED_DATA (593).jpg,Ripe,489,757,372,713
RED_DATA (140).jpg,Unripe,560,631,520,572
RED_DATA (487).jpg,Ripe,399,505,121,203
GREEN_DATA (688).jpg,Unripe,542,665,385,540
BLACK_DATA (713).jpg,Rotten,216,260,480,523
BLACK_DATA (514).jpg,Rotten,147,387,395,607
BLACK_DATA (273).jpg,Rotten,104,207,509,599
GREEN_DATA (559).jpg,Unripe,474,709,411,649
BLACK_DATA (517).jpg,Rotten,641,742,249,334
RED_DATA (189).jpg,Ripe,332,649,250,559
GREEN_DATA (584).jpg,Unripe,202,536,305,657
GREEN_DATA (353).jpg,Unripe,526,682,329,488
GREEN_DATA (194).jpg,Ripe,469,724,230,480
GREEN_DATA (549).jpg,Unripe,114,209,507,587
RED_DATA (714).jpg,Ripe,305,772,339,799
RED_DATA (341).jpg,Ripe,2,248,143,419
GREEN_DATA (861).jpg,Unripe,50,313,84,380
BLACK_DATA (510).jpg,Rotten,74,324,262,537
RED_DATA (334).jpg,Ripe,282,459,452,674
GREEN_DATA (646).jpg,Unripe,305,498,254,407
GREEN_DATA (133).jpg,Unripe,514,964,284,689
GREEN_DATA (44).jpg,Unripe,374,471,82,183
BLACK_DATA (195).jpg,Rotten,984,1019,307,357
BLACK_DATA (252).jpg,Rotten,524,841,175,532
RED_DATA (818).jpg,Ripe,269,731,17,655
GREEN_DATA (715).jpg,Unripe,699,926,337,585
GREEN_DATA (577).jpg,Unripe,382,536,97,267
GREEN_DATA (890).jpg,Unripe,462,774,209,489
GREEN_DATA (11).jpg,Ripe,196,245,554,610
BLACK_DATA (400).jpg,Rotten,309,596,177,484
RED_DATA (6).jpg,Ripe,367,709,137,512
RED_DATA (685).jpg,Ripe,512,802,462,755
GREEN_DATA (897).jpg,Unripe,759,954,272,480
BLACK_DATA (570).jpg,Rotten,498,589,726,813
RED_DATA (373).jpg,Ripe,981,1389,429,731
RED_DATA (134).jpg,Ripe,439,609,187,357
RED_DATA (345).jpg,Unripe,768,1020,48,549
RED_DATA (440).jpg,Ripe,535,1105,212,808
GREEN_DATA (249).jpg,Ripe,441,668,250,482
BLACK_DATA (79).jpg,Rotten,389,606,320,494
BLACK_DATA (202).jpg,Rotten,690,887,285,487
BLACK_DATA (7).jpg,Rotten,169,571,177,512
RED_DATA (431).jpg,Ripe,484,981,137,580
BLACK_DATA (672).jpg,Rotten,399,455,409,468
GREEN_DATA (570).jpg,Unripe,304,514,290,517
BLACK_DATA (851).jpg,Rotten,871,914,262,309
BLACK_DATA (656).jpg,Rotten,171,240,482,536
GREEN_DATA (644).jpg,Unripe,462,561,234,349
BLACK_DATA (761).jpg,Rotten,79,125,601,643
GREEN_DATA (338).jpg,Unripe,317,459,320,471
BLACK_DATA (97).jpg,Rotten,335,408,570,646
BLACK_DATA (141).jpg,Rotten,314,477,302,459
RED_DATA (354).jpg,Unripe,679,844,94,249
RED_DATA (466).jpg,Ripe,714,967,415,605
RED_DATA (173).jpg,Ripe,512,655,224,342
BLACK_DATA (217).jpg,Rotten,347,551,382,543
BLACK_DATA (368).jpg,Rotten,339,439,472,562
GREEN_DATA (204).jpg,Unripe,571,791,437,639
RED_DATA (673).jpg,Ripe,811,998,395,741
BLACK_DATA (341).jpg,Rotten,263,381,397,596
RED_DATA (696).jpg,Ripe,219,582,512,855
RED_DATA (213).jpg,Ripe,17,759,22,636
RED_DATA (637).jpg,Ripe,167,455,207,509
GREEN_DATA (528).jpg,Unripe,289,452,149,304
GREEN_DATA (307).jpg,Ripe,530,634,243,392
RED_DATA (659).jpg,Ripe,457,645,375,600
BLACK_DATA (813).jpg,Rotten,349,619,274,579
RED_DATA (793).jpg,Ripe,85,705,219,924
GREEN_DATA (269).jpg,Unripe,434,521,345,455
BLACK_DATA (394).jpg,Rotten,299,679,235,552
GREEN_DATA (23).jpg,Ripe,384,438,769,821
BLACK_DATA (775).jpg,Rotten,559,747,118,376
BLACK_DATA (42).jpg,Rotten,909,1038,265,485
BLACK_DATA (512).jpg,Rotten,666,774,387,485
BLACK_DATA (43).jpg,Rotten,59,229,255,468
BLACK_DATA (722).jpg,Rotten,78,147,187,241
GREEN_DATA (106).jpg,Unripe,486,599,250,383
RED_DATA (619).jpg,Ripe,335,482,585,735
RED_DATA (27).jpg,Ripe,526,789,125,362
GREEN_DATA (61).jpg,Unripe,282,384,247,360
GREEN_DATA (339).jpg,Unripe,336,450,234,336
RED_DATA (245).jpg,Ripe,307,617,671,1001
RED_DATA (499).jpg,Ripe,519,734,387,687
GREEN_DATA (357).jpg,Unripe,274,447,177,357
GREEN_DATA (545).jpg,Unripe,139,349,407,657
BLACK_DATA (681).jpg,Rotten,149,263,327,453
GREEN_DATA (685).jpg,Unripe,763,893,50,171
RED_DATA (575).jpg,Ripe,605,832,355,653
BLACK_DATA (38).jpg,Rotten,92,405,764,1011
GREEN_DATA (370).jpg,Unripe,440,576,305,449
GREEN_DATA (474).jpg,Unripe,523,683,304,432
GREEN_DATA (501).jpg,Unripe,561,804,214,469
GREEN_DATA (499).jpg,Unripe,127,309,251,460
BLACK_DATA (788).jpg,Rotten,686,774,27,110
GREEN_DATA (557).jpg,Unripe,270,487,181,395
GREEN_DATA (498).jpg,Unripe,374,581,247,457
BLACK_DATA (338).jpg,Rotten,221,487,202,499
GREEN_DATA (436).jpg,Unripe,307,529,232,464
RED_DATA (252).jpg,Ripe,182,586,170,563
RED_DATA (653).jpg,Ripe,412,647,97,397
BLACK_DATA (422).jpg,Rotten,427,541,227,327
RED_DATA (304).jpg,Unripe,62,142,262,352
RED_DATA (211).jpg,Ripe,198,663,81,539
GREEN_DATA (444).jpg,Unripe,524,711,395,570
RED_DATA (321).jpg,Ripe,24,412,10,267
BLACK_DATA (851).jpg,Rotten,755,793,148,186
BLACK_DATA (411).jpg,Rotten,289,467,112,299
RED_DATA (840).jpg,Ripe,384,739,245,592
BLACK_DATA (148).jpg,Rotten,328,570,365,595
RED_DATA (928).jpg,Ripe,212,814,309,924
RED_DATA (497).jpg,Ripe,517,832,252,640
GREEN_DATA (628).jpg,Unripe,515,665,288,417
BLACK_DATA (697).jpg,Rotten,557,592,394,421
GREEN_DATA (698).jpg,Unripe,281,449,503,665
GREEN_DATA (897).jpg,Unripe,42,242,405,595
BLACK_DATA (658).jpg,Rotten,528,590,249,299
BLACK_DATA (311).jpg,Rotten,407,661,510,688
RED_DATA (90).jpg,Ripe,314,499,304,479
RED_DATA (329).jpg,Unripe,257,484,12,187
GREEN_DATA (814).jpg,Unripe,464,659,185,419
RED_DATA (662).jpg,Ripe,909,1334,480,938
BLACK_DATA (117).jpg,Rotten,85,355,358,663
BLACK_DATA (859).jpg,Rotten,663,816,379,492
RED_DATA (15).jpg,Ripe,274,561,157,439
RED_DATA (498).jpg,Ripe,907,1340,390,790
RED_DATA (55).jpg,Ripe,289,494,629,844
BLACK_DATA (762).jpg,Rotten,307,684,114,487
GREEN_DATA (33).jpg,Unripe,247,386,474,627
GREEN_DATA (652).jpg,Unripe,536,866,149,449
RED_DATA (545).jpg,Ripe,960,1377,32,400
BLACK_DATA (599).jpg,Rotten,147,566,135,542
RED_DATA (78).jpg,Ripe,482,666,182,373
BLACK_DATA (570).jpg,Rotten,829,892,223,273
BLACK_DATA (826).jpg,Rotten,651,801,4,52
GREEN_DATA (268).jpg,Unripe,686,866,275,450
GREEN_DATA (303).jpg,Unripe,165,257,331,427
RED_DATA (363).jpg,Ripe,315,737,587,1004
RED_DATA (491).jpg,Ripe,692,985,415,730
GREEN_DATA (60).jpg,Unripe,35,87,374,425
RED_DATA (705).jpg,Ripe,1210,1412,590,815
BLACK_DATA (133).jpg,Rotten,607,744,316,445
BLACK_DATA (663).jpg,Rotten,533,764,174,402
RED_DATA (733).jpg,Ripe,679,912,592,902
GREEN_DATA (643).jpg,Unripe,565,914,148,545
RED_DATA (605).jpg,Ripe,12,388,274,682
GREEN_DATA (445).jpg,Unripe,294,415,292,422
RED_DATA (693).jpg,Ripe,862,1242,345,708
BLACK_DATA (319).jpg,Rotten,93,195,544,630
BLACK_DATA (314).jpg,Rotten,222,439,137,330
GREEN_DATA (267).jpg,Unripe,511,586,213,297
GREEN_DATA (661).jpg,Unripe,619,836,342,582
GREEN_DATA (567).jpg,Unripe,78,245,395,566
BLACK_DATA (323).jpg,Rotten,819,994,524,657
GREEN_DATA (322).jpg,Unripe,414,549,237,404
RED_DATA (218).jpg,Ripe,586,946,142,509
GREEN_DATA (386).jpg,Unripe,773,953,80,246
BLACK_DATA (30).jpg,Rotten,938,1021,35,159
BLACK_DATA (322).jpg,Rotten,429,474,401,437
BLACK_DATA (494).jpg,Rotten,429,452,461,481
RED_DATA (773).jpg,Ripe,384,635,572,869
RED_DATA (236).jpg,Ripe,349,674,350,620
BLACK_DATA (345).jpg,Rotten,595,638,444,491
GREEN_DATA (827).jpg,Unripe,650,816,336,470
GREEN_DATA (849).jpg,Unripe,626,796,412,569
GREEN_DATA (409).jpg,Ripe,379,592,352,529
GREEN_DATA (659).jpg,Unripe,464,776,72,394
BLACK_DATA (298).jpg,Rotten,167,379,339,532
RED_DATA (200).jpg,Ripe,82,484,152,576
RED_DATA (554).jpg,Ripe,497,987,575,1007
RED_DATA (519).jpg,Ripe,543,754,273,477
GREEN_DATA (246).jpg,Ripe,646,889,82,302
RED_DATA (269).jpg,Ripe,564,814,67,312
GREEN_DATA (295).jpg,Unripe,583,743,258,417
GREEN_DATA (757).jpg,Unripe,469,607,190,346
RED_DATA (354).jpg,Ripe,324,462,507,642
BLACK_DATA (828).jpg,Rotten,472,523,465,510
GREEN_DATA (658).jpg,Unripe,529,673,759,897
BLACK_DATA (102).jpg,Rotten,412,492,195,255
BLACK_DATA (260).jpg,Rotten,444,536,2,75
BLACK_DATA (583).jpg,Rotten,309,584,122,445
GREEN_DATA (57).jpg,Unripe,464,553,292,384
BLACK_DATA (164).jpg,Rotten,884,940,352,419
GREEN_DATA (396).jpg,Unripe,626,921,307,584
BLACK_DATA (624).jpg,Rotten,127,489,175,592
BLACK_DATA (152).jpg,Rotten,888,965,606,664
BLACK_DATA (77).jpg,Rotten,541,726,413,550
GREEN_DATA (377).jpg,Ripe,569,764,187,377
BLACK_DATA (313).jpg,Rotten,396,542,280,429
BLACK_DATA (368).jpg,Rotten,47,147,250,340
BLACK_DATA (822).jpg,Rotten,659,706,515,555
GREEN_DATA (521).jpg,Ripe,402,766,197,544
RED_DATA (633).jpg,Ripe,684,987,282,600
BLACK_DATA (295).jpg,Rotten,477,659,0,92
BLACK_DATA (42).jpg,Rotten,347,541,555,683
RED_DATA (487).jpg,Ripe,772,1187,447,900
BLACK_DATA (722).jpg,Rotten,173,220,125,162
GREEN_DATA (347).jpg,Ripe,521,621,444,553
RED_DATA (597).jpg,Ripe,552,1022,205,670
BLACK_DATA (8).jpg,Rotten,278,378,697,807
BLACK_DATA (181).jpg,Rotten,272,776,132,632
BLACK_DATA (95).jpg,Rotten,99,227,207,300
BLACK_DATA (106).jpg,Rotten,172,831,112,800
BLACK_DATA (332).jpg,Rotten,892,963,133,205
BLACK_DATA (45).jpg,Rotten,387,482,2,59
BLACK_DATA (277).jpg,Rotten,754,825,529,597
BLACK_DATA (137).jpg,Rotten,269,447,524,681
BLACK_DATA (570).jpg,Rotten,768,861,784,865
BLACK_DATA (314).jpg,Rotten,551,729,397,595
GREEN_DATA (218).jpg,Unripe,584,763,255,448
BLACK_DATA (97).jpg,Rotten,341,393,280,336
GREEN_DATA (590).jpg,Unripe,89,297,172,352
RED_DATA (382).jpg,Ripe,409,822,375,798
GREEN_DATA (26).jpg,Ripe,324,409,497,586
GREEN_DATA (25).jpg,Ripe,447,497,240,302
BLACK_DATA (463).jpg,Rotten,596,811,269,492
BLACK_DATA (5).jpg,Rotten,257,599,49,337
BLACK_DATA (152).jpg,Rotten,488,568,156,219
RED_DATA (375).jpg,Ripe,622,1025,302,720
BLACK_DATA (686).jpg,Rotten,835,875,368,406
BLACK_DATA (98).jpg,Rotten,353,423,90,136
GREEN_DATA (656).jpg,Unripe,351,577,411,579
GREEN_DATA (599).jpg,Unripe,177,529,275,640
BLACK_DATA (509).jpg,Rotten,432,690,330,555
RED_DATA (458).jpg,Ripe,3,314,660,987
GREEN_DATA (906).jpg,Ripe,232,517,312,544
GREEN_DATA (26).jpg,Ripe,335,426,340,429
GREEN_DATA (828).jpg,Unripe,387,684,182,479
RED_DATA (610).jpg,Ripe,515,982,79,480
RED_DATA (384).jpg,Ripe,834,1214,372,748
GREEN_DATA (181).jpg,Unripe,337,554,699,849
BLACK_DATA (321).jpg,Rotten,392,469,904,984
RED_DATA (303).jpg,Ripe,564,684,420,547
GREEN_DATA (264).jpg,Unripe,690,760,117,198
BLACK_DATA (255).jpg,Rotten,954,1014,433,482
BLACK_DATA (138).jpg,Rotten,262,449,426,591
GREEN_DATA (357).jpg,Unripe,644,799,142,322
GREEN_DATA (566).jpg,Unripe,433,568,64,211
BLACK_DATA (42).jpg,Rotten,749,941,398,588
GREEN_DATA (27).jpg,Unripe,302,877,62,639
RED_DATA (642).jpg,Ripe,754,949,374,565
BLACK_DATA (573).jpg,Rotten,488,719,186,465
GREEN_DATA (412).jpg,Unripe,337,452,35,167
RED_DATA (478).jpg,Ripe,937,1207,487,819
BLACK_DATA (68).jpg,Rotten,297,462,360,520
RED_DATA (326).jpg,Rotten,568,753,180,358
GREEN_DATA (229).jpg,Unripe,421,550,273,395
GREEN_DATA (745).jpg,Unripe,387,594,127,329
BLACK_DATA (555).jpg,Rotten,462,697,317,534
RED_DATA (354).jpg,Ripe,941,1019,77,214
RED_DATA (71).jpg,Ripe,337,706,265,625
RED_DATA (173).jpg,Ripe,876,971,544,674
GREEN_DATA (383).jpg,Unripe,347,551,224,427
GREEN_DATA (14).jpg,Ripe,1352,1583,828,1046
BLACK_DATA (151).jpg,Rotten,972,998,629,659
BLACK_DATA (501).jpg,Rotten,349,789,235,557
BLACK_DATA (303).jpg,Rotten,219,351,350,499
BLACK_DATA (713).jpg,Rotten,172,202,306,341
BLACK_DATA (748).jpg,Rotten,371,468,797,884
RED_DATA (377).jpg,Ripe,520,827,177,498
RED_DATA (153).jpg,Ripe,399,661,250,487
RED_DATA (430).jpg,Ripe,556,959,285,677
RED_DATA (262).jpg,Ripe,5,190,579,919
GREEN_DATA (550).jpg,Unripe,377,696,207,504
BLACK_DATA (685).jpg,Rotten,176,839,54,596
RED_DATA (314).jpg,Rotten,253,519,344,600
GREEN_DATA (41).jpg,Unripe,152,507,277,627
RED_DATA (618).jpg,Ripe,719,887,382,583
GREEN_DATA (655).jpg,Unripe,309,551,267,535
GREEN_DATA (49).jpg,Unripe,671,824,207,347
GREEN_DATA (112).jpg,Ripe,307,614,95,335
BLACK_DATA (730).jpg,Rotten,642,767,451,536
BLACK_DATA (848).jpg,Rotten,303,724,190,572
GREEN_DATA (395).jpg,Unripe,163,364,662,884
BLACK_DATA (729).jpg,Rotten,670,808,414,494
RED_DATA (372).jpg,Ripe,747,1287,147,585
RED_DATA (199).jpg,Unripe,387,674,370,630
GREEN_DATA (427).jpg,Unripe,884,980,398,476
BLACK_DATA (354).jpg,Rotten,624,714,572,672
RED_DATA (374).jpg,Ripe,147,784,240,810
GREEN_DATA (825).jpg,Unripe,404,614,192,410
RED_DATA (764).jpg,Ripe,97,924,64,844
GREEN_DATA (8).jpg,Unripe,525,642,79,175
BLACK_DATA (87).jpg,Rotten,184,382,240,462
GREEN_DATA (473).jpg,Unripe,421,534,353,456
GREEN_DATA (184).jpg,Unripe,105,478,232,504
RED_DATA (691).jpg,Ripe,72,450,270,633
BLACK_DATA (319).jpg,Rotten,545,645,21,125
BLACK_DATA (102).jpg,Rotten,696,771,295,356
BLACK_DATA (137).jpg,Rotten,688,859,315,483
GREEN_DATA (91).jpg,Unripe,689,774,449,524
BLACK_DATA (697).jpg,Rotten,316,352,416,448
BLACK_DATA (97).jpg,Rotten,181,233,157,204
BLACK_DATA (37).jpg,Rotten,2,131,206,340
GREEN_DATA (616).jpg,Unripe,367,551,204,457
RED_DATA (96).jpg,Ripe,245,427,227,454
BLACK_DATA (491).jpg,Rotten,684,769,352,419
GREEN_DATA (909).jpg,Unripe,312,606,232,527
RED_DATA (331).jpg,Ripe,389,632,22,227
RED_DATA (695).jpg,Ripe,492,874,400,797
GREEN_DATA (556).jpg,Unripe,429,594,225,390
GREEN_DATA (756).jpg,Unripe,646,814,324,492
BLACK_DATA (788).jpg,Rotten,784,884,20,107
BLACK_DATA (540).jpg,Rotten,542,632,185,267
GREEN_DATA (696).jpg,Unripe,307,402,864,971
BLACK_DATA (232).jpg,Rotten,404,714,240,517
BLACK_DATA (558).jpg,Rotten,358,464,415,518
BLACK_DATA (730).jpg,Rotten,242,384,393,496
BLACK_DATA (79).jpg,Rotten,607,804,267,460
GREEN_DATA (77).jpg,Unripe,282,453,469,651
RED_DATA (293).jpg,Ripe,287,706,157,555
RED_DATA (694).jpg,Ripe,637,935,372,623
RED_DATA (490).jpg,Ripe,837,1044,430,718
RED_DATA (335).jpg,Ripe,3,1021,6,761
GREEN_DATA (598).jpg,Unripe,697,829,383,528
BLACK_DATA (533).jpg,Rotten,437,524,407,492
GREEN_DATA (743).jpg,Unripe,322,429,658,747
RED_DATA (527).jpg,Ripe,1104,1505,239,687
GREEN_DATA (603).jpg,Unripe,375,630,591,789
GREEN_DATA (827).jpg,Unripe,397,566,205,377
BLACK_DATA (99).jpg,Rotten,302,395,509,609
BLACK_DATA (772).jpg,Rotten,210,281,299,356
BLACK_DATA (845).jpg,Rotten,534,704,368,488
GREEN_DATA (635).jpg,Unripe,378,529,328,505
BLACK_DATA (37).jpg,Rotten,121,251,27,175
BLACK_DATA (502).jpg,Rotten,257,864,167,612
BLACK_DATA (203).jpg,Rotten,542,667,393,491
BLACK_DATA (68).jpg,Rotten,859,1014,270,405
BLACK_DATA (866).jpg,Rotten,504,691,299,452
GREEN_DATA (461).jpg,Unripe,585,665,353,434
GREEN_DATA (210).jpg,Unripe,584,916,302,660
GREEN_DATA (707).jpg,Rotten,328,686,149,519
GREEN_DATA (56).jpg,Unripe,458,578,299,409
RED_DATA (281).jpg,Ripe,634,791,435,563
RED_DATA (466).jpg,Ripe,822,1001,765,927
RED_DATA (522).jpg,Ripe,1087,1305,505,797
BLACK_DATA (83).jpg,Rotten,495,809,234,490
BLACK_DATA (264).jpg,Rotten,254,776,74,587
RED_DATA (495).jpg,Ripe,279,845,412,882
RED_DATA (257).jpg,Ripe,252,599,15,357
RED_DATA (676).jpg,Ripe,305,532,350,655
GREEN_DATA (354).jpg,Unripe,464,627,182,399
GREEN_DATA (29).jpg,Ripe,492,727,363,582
BLACK_DATA (498).jpg,Rotten,481,569,110,189
BLACK_DATA (466).jpg,Rotten,317,699,167,534
GREEN_DATA (432).jpg,Unripe,551,649,266,358
RED_DATA (642).jpg,Ripe,576,829,748,951
RED_DATA (501).jpg,Ripe,826,1046,504,643
GREEN_DATA (82).jpg,Unripe,382,437,264,323
GREEN_DATA (228).jpg,Unripe,452,572,422,507
BLACK_DATA (301).jpg,Rotten,317,746,252,689
BLACK_DATA (139).jpg,Rotten,47,630,402,974
RED_DATA (726).jpg,Ripe,407,897,417,862
GREEN_DATA (810).jpg,Unripe,259,436,259,459
BLACK_DATA (274).jpg,Rotten,256,318,355,413
GREEN_DATA (429).jpg,Unripe,189,297,279,386
GREEN_DATA (287).jpg,Unripe,264,424,4,124
BLACK_DATA (576).jpg,Rotten,611,726,537,629
RED_DATA (186).jpg,Ripe,332,621,415,655
BLACK_DATA (314).jpg,Rotten,397,596,5,180
GREEN_DATA (234).jpg,Unripe,188,445,284,517
GREEN_DATA (59).jpg,Unripe,291,523,190,392
BLACK_DATA (323).jpg,Rotten,445,551,348,497
RED_DATA (553).jpg,Ripe,297,705,270,665
RED_DATA (354).jpg,Unripe,709,921,234,369
RED_DATA (549).jpg,Ripe,810,1377,337,783
RED_DATA (908).jpg,Ripe,52,941,39,944
RED_DATA (405).jpg,Ripe,439,747,287,606
BLACK_DATA (93).jpg,Rotten,597,898,332,574
BLACK_DATA (152).jpg,Rotten,825,889,395,463
GREEN_DATA (33).jpg,Unripe,587,724,176,311
GREEN_DATA (326).jpg,Unripe,114,382,49,325
BLACK_DATA (860).jpg,Rotten,806,974,317,471
GREEN_DATA (359).jpg,Unripe,293,374,234,311
GREEN_DATA (761).jpg,Unripe,37,360,289,554
GREEN_DATA (564).jpg,Unripe,272,544,252,542
BLACK_DATA (102).jpg,Rotten,833,897,354,438
RED_DATA (305).jpg,Ripe,354,466,120,231
GREEN_DATA (2).jpg,Ripe,95,580,497,851
RED_DATA (384).jpg,Ripe,422,822,392,793
RED_DATA (457).jpg,Ripe,829,1143,33,273
RED_DATA (522).jpg,Ripe,692,914,214,449
BLACK_DATA (292).jpg,Rotten,499,632,266,439
GREEN_DATA (451).jpg,Unripe,456,578,233,366
BLACK_DATA (77).jpg,Rotten,244,404,423,573
BLACK_DATA (859).jpg,Rotten,138,288,509,646
GREEN_DATA (486).jpg,Unripe,384,604,152,409
GREEN_DATA (302).jpg,Unripe,760,901,133,272
GREEN_DATA (30).jpg,Unripe,546,616,101,170
GREEN_DATA (353).jpg,Unripe,437,594,29,188
GREEN_DATA (787).jpg,Unripe,332,482,300,450
GREEN_DATA (413).jpg,Unripe,277,589,224,534
RED_DATA (880).jpg,Ripe,417,982,310,895
GREEN_DATA (91).jpg,Unripe,280,361,274,349
BLACK_DATA (851).jpg,Rotten,923,994,297,358
BLACK_DATA (748).jpg,Rotten,314,397,662,750
GREEN_DATA (368).jpg,Unripe,651,971,163,488
BLACK_DATA (40).jpg,Rotten,934,1021,280,375
RED_DATA (402).jpg,Ripe,617,835,675,950
GREEN_DATA (679).jpg,Unripe,117,463,497,784
GREEN_DATA (789).jpg,Unripe,811,1026,424,667
GREEN_DATA (74).jpg,Unripe,237,435,756,906
GREEN_DATA (48).jpg,Ripe,418,537,444,579
GREEN_DATA (387).jpg,Unripe,359,566,229,444
GREEN_DATA (695).jpg,Unripe,455,559,71,198
GREEN_DATA (876).jpg,Unripe,364,634,180,440
BLACK_DATA (346).jpg,Rotten,275,365,417,528
BLACK_DATA (115).jpg,Rotten,44,119,509,576
GREEN_DATA (432).jpg,Unripe,355,425,16,87
GREEN_DATA (347).jpg,Ripe,531,665,267,424
GREEN_DATA (363).jpg,Unripe,220,283,312,371
BLACK_DATA (617).jpg,Rotten,498,597,662,760
GREEN_DATA (120).jpg,Ripe,93,143,603,645
GREEN_DATA (552).jpg,Unripe,373,496,182,324
BLACK_DATA (773).jpg,Rotten,451,532,347,431
GREEN_DATA (566).jpg,Unripe,26,178,385,542
RED_DATA (91).jpg,Ripe,217,469,232,515
RED_DATA (638).jpg,Ripe,1259,1464,175,525
BLACK_DATA (62).jpg,Rotten,407,732,534,834
GREEN_DATA (545).jpg,Unripe,417,649,62,279
RED_DATA (229).jpg,Ripe,279,574,247,555
GREEN_DATA (202).jpg,Unripe,314,549,272,532
GREEN_DATA (375).jpg,Unripe,49,160,713,826
BLACK_DATA (164).jpg,Rotten,147,202,324,375
GREEN_DATA (529).jpg,Unripe,197,285,276,370
BLACK_DATA (613).jpg,Rotten,365,662,671,934
GREEN_DATA (338).jpg,Unripe,449,595,499,622
BLACK_DATA (60).jpg,Rotten,122,394,295,544
RED_DATA (173).jpg,Ripe,797,910,431,527
GREEN_DATA (529).jpg,Unripe,167,259,80,167
BLACK_DATA (736).jpg,Rotten,469,684,230,465
GREEN_DATA (511).jpg,Unripe,852,955,114,205
GREEN_DATA (398).jpg,Unripe,766,974,69,294
GREEN_DATA (28).jpg,Ripe,689,856,79,280
BLACK_DATA (241).jpg,Rotten,826,964,247,390
GREEN_DATA (164).jpg,Unripe,157,399,324,559
BLACK_DATA (516).jpg,Rotten,482,604,102,222
GREEN_DATA (108).jpg,Ripe,417,509,284,382
BLACK_DATA (550).jpg,Rotten,708,735,392,415
RED_DATA (152).jpg,Ripe,497,801,82,434
GREEN_DATA (765).jpg,Unripe,139,299,262,433
BLACK_DATA (341).jpg,Rotten,413,659,66,265
GREEN_DATA (510).jpg,Unripe,265,553,44,342
BLACK_DATA (540).jpg,Rotten,545,702,388,547
GREEN_DATA (454).jpg,Unripe,312,387,342,409
RED_DATA (309).jpg,Unripe,249,408,743,894
BLACK_DATA (530).jpg,Rotten,281,458,554,763
RED_DATA (472).jpg,Ripe,237,834,295,828
RED_DATA (532).jpg,Ripe,210,570,62,492
RED_DATA (322).jpg,Ripe,601,1016,507,752
BLACK_DATA (416).jpg,Rotten,457,621,47,177
GREEN_DATA (25).jpg,Ripe,560,611,220,278
GREEN_DATA (812).jpg,Unripe,309,571,399,674
RED_DATA (455).jpg,Ripe,777,1312,305,830
BLACK_DATA (855).jpg,Rotten,251,350,710,800
BLACK_DATA (771).jpg,Rotten,221,331,268,354
RED_DATA (525).jpg,Ripe,209,662,327,658
GREEN_DATA (852).jpg,Unripe,629,716,522,597
GREEN_DATA (216).jpg,Unripe,139,357,322,580
BLACK_DATA (62).jpg,Rotten,170,455,759,1009
RED_DATA (341).jpg,Ripe,194,464,272,625
GREEN_DATA (477).jpg,Unripe,489,581,327,479
GREEN_DATA (369).jpg,Unripe,802,939,140,272
RED_DATA (256).jpg,Ripe,564,791,562,700
RED_DATA (332).jpg,Ripe,497,874,230,618
GREEN_DATA (361).jpg,Unripe,204,302,377,490
RED_DATA (691).jpg,Ripe,467,794,242,633
BLACK_DATA (62).jpg,Rotten,540,785,114,449
GREEN_DATA (623).jpg,Unripe,189,368,203,353
BLACK_DATA (724).jpg,Rotten,482,624,337,472
BLACK_DATA (346).jpg,Rotten,537,610,455,554
RED_DATA (217).jpg,Ripe,187,624,8,313
RED_DATA (199).jpg,Ripe,369,661,65,365
RED_DATA (328).jpg,Ripe,405,608,686,911
